ArrivalRate,device_write,cpus,memory,cpuLoad,Throughput,ResponseTime
360,20mb,1,600m,500,360,0.9
360,20mb,1,600m,400,359.9,0.9
360,20mb,1,600m,500,359.9,0.9
360,20mb,1,600m,400,360,0.9
360,20mb,1,600m,500,359.9,0.9
360,20mb,1,600m,400,360,0.8
360,20mb,1,600m,500,359.9,0.9
360,20mb,1,600m,400,359.9,0.9
360,20mb,1,600m,500,360,0.9
360,20mb,1,600m,400,359.9,0.9
360,20mb,1,600m,500,360,0.9
360,20mb,1,600m,400,359.1,1.2
360,20mb,1,600m,500,360,1
360,20mb,1,600m,400,359.9,0.9
360,20mb,1,600m,500,360,1.1
370,20mb,1,600m,400,369.9,0.9
370,20mb,1,600m,500,370,0.9
370,20mb,1,600m,400,370,0.9
370,20mb,1,600m,500,369.9,0.8
370,20mb,1,600m,400,370,0.9
370,20mb,1,600m,500,370,1.1
370,20mb,1,600m,400,370,0.9
370,20mb,1,600m,500,370,0.8
370,20mb,1,600m,400,370,0.9
370,20mb,1,600m,500,369.9,0.9
370,20mb,1,600m,400,370,0.8
370,20mb,1,600m,500,370,0.8
370,20mb,1,600m,400,368.4,1.2
370,20mb,1,600m,500,370,0.9
370,20mb,1,600m,400,370,0.9
370,20mb,1,600m,500,369.9,0.8
380,20mb,1,600m,400,380,0.9
380,20mb,1,600m,500,380,0.9
380,20mb,1,600m,400,380,0.9
380,20mb,1,600m,500,380,0.8
380,20mb,1,600m,400,380,0.8
380,20mb,1,600m,500,380,0.8
380,20mb,1,600m,400,380,0.9
380,20mb,1,600m,500,380,0.9
380,20mb,1,600m,400,380,0.8
380,20mb,1,600m,500,380,0.8
380,20mb,1,600m,400,380,0.9
380,20mb,1,600m,500,380,0.8
380,20mb,1,600m,400,379.9,0.8
380,20mb,1,600m,500,380,0.8
380,20mb,1,600m,400,380,0.9
380,20mb,1,600m,500,379.9,0.9
390,20mb,1,600m,400,389.9,0.8
390,20mb,1,600m,500,389.9,0.9
390,20mb,1,600m,400,389.9,0.8
390,20mb,1,600m,500,389.9,0.8
390,20mb,1,600m,400,389.9,0.8
390,20mb,1,600m,500,389.9,0.8
390,20mb,1,600m,400,389.9,0.8
390,20mb,1,600m,500,390,0.9
390,20mb,1,600m,400,389.9,0.8
390,20mb,1,600m,500,390,0.8
390,20mb,1,600m,400,389.9,0.8
390,20mb,1,600m,500,390,0.9
390,20mb,1,600m,400,389.9,0.8
390,20mb,1,600m,500,390,0.8
390,20mb,1,600m,400,389.9,0.8
390,20mb,1,600m,500,390,0.8
400,20mb,1,600m,400,399.9,0.8
400,20mb,1,600m,500,399.9,0.8
400,20mb,1,600m,400,399.9,0.8
400,20mb,1,600m,500,400,0.9
400,20mb,1,600m,400,399.9,0.7
400,20mb,1,600m,500,399.9,0.8
400,20mb,1,600m,400,399.9,0.8
400,20mb,1,600m,500,400,0.9
400,20mb,1,600m,400,399.9,0.8
400,20mb,1,600m,500,400,0.8
400,20mb,1,600m,400,400,0.8
400,20mb,1,600m,500,399.9,0.7
400,20mb,1,600m,400,399.9,0.8
400,20mb,1,600m,500,399.9,0.8
400,20mb,1,600m,400,400,26.1
400,20mb,1,600m,500,400,0.8
300,20mb,2,600m,400,299.9,2.5
300,20mb,2,600m,500,299.9,2.5
300,20mb,2,600m,400,299.9,3.4
300,20mb,2,600m,500,299.9,2.7
300,20mb,2,600m,400,299.8,3.2
300,20mb,2,600m,500,299.9,3.5
300,20mb,2,600m,400,299.9,3.2
300,20mb,2,600m,500,299.9,3.5
300,20mb,2,600m,400,299.9,3.1
300,20mb,2,600m,500,299.9,3.8
300,20mb,2,600m,400,299.9,3.1
300,20mb,2,600m,500,299.9,4
300,20mb,2,600m,400,299.9,4.2
300,20mb,2,600m,500,299.8,4.2
300,20mb,2,600m,400,299.9,3.8
300,20mb,2,600m,500,299.9,3.7
310,20mb,2,600m,400,309.8,3.5
310,20mb,2,600m,500,309.8,4.2
310,20mb,2,600m,400,309.9,3.9
310,20mb,2,600m,500,309.9,3.2
310,20mb,2,600m,400,309.9,4.2
310,20mb,2,600m,500,309.9,3.6
310,20mb,2,600m,400,309.9,3.5
310,20mb,2,600m,500,309.9,3.6
310,20mb,2,600m,400,309.9,3.4
310,20mb,2,600m,500,309.4,3.1
310,20mb,2,600m,400,310,4.7
310,20mb,2,600m,500,309.1,8.1
310,20mb,2,600m,400,309.9,3.5
310,20mb,2,600m,500,309.9,4.3
310,20mb,2,600m,400,309.4,4.1
310,20mb,2,600m,500,309.8,3.5
320,20mb,2,600m,400,319.3,2.9
320,20mb,2,600m,500,319.9,3.4
320,20mb,2,600m,400,319.4,4.1
320,20mb,2,600m,500,319.9,3.4
320,20mb,2,600m,400,319.9,3.8
320,20mb,2,600m,500,319.9,4
320,20mb,2,600m,400,319.9,3.6
320,20mb,2,600m,500,319.9,3.4
320,20mb,2,600m,400,319.7,4
320,20mb,2,600m,500,319.3,3.7
320,20mb,2,600m,400,319.9,4
320,20mb,2,600m,500,319.9,3.1
320,20mb,2,600m,400,319.9,2.8
320,20mb,2,600m,500,319.9,3.5
320,20mb,2,600m,400,320,3.7
320,20mb,2,600m,500,319.9,3.2
330,20mb,2,600m,400,329.8,2.9
330,20mb,2,600m,500,330,3.7
330,20mb,2,600m,400,329.9,3
330,20mb,2,600m,500,329.9,3.1
330,20mb,2,600m,400,329.9,3.5
330,20mb,2,600m,500,329.9,3.9
330,20mb,2,600m,400,329.9,2.8
330,20mb,2,600m,500,329.2,2.9
330,20mb,2,600m,400,329.9,3.3
330,20mb,2,600m,500,329.4,3.5
330,20mb,2,600m,400,329.9,3.1
330,20mb,2,600m,500,329.4,3.1
330,20mb,2,600m,400,329.9,3.4
330,20mb,2,600m,500,329.9,3.3
330,20mb,2,600m,400,329.8,3.4
330,20mb,2,600m,500,329.7,3.2
340,20mb,2,600m,400,339.1,3.6
340,20mb,2,600m,500,339.8,3
340,20mb,2,600m,400,339,3.8
340,20mb,2,600m,500,339.8,3.5
340,20mb,2,600m,400,339.8,3.3
340,20mb,2,600m,500,331.8,3.4
340,20mb,2,600m,400,339.1,3.6
340,20mb,2,600m,500,338.9,3.6
340,20mb,2,600m,400,339.6,3
340,20mb,2,600m,500,339.1,4.6
340,20mb,2,600m,400,339.8,3.9
340,20mb,2,600m,500,339.7,3.7
340,20mb,2,600m,400,339.9,3.5
340,20mb,2,600m,500,339.1,3.5
340,20mb,2,600m,400,339.9,3.6
340,20mb,2,600m,500,339.9,3.3
350,20mb,2,600m,400,348.8,4.8
350,20mb,2,600m,500,349.9,3.9
350,20mb,2,600m,400,349.2,6.2
350,20mb,2,600m,500,349.8,7.2
350,20mb,2,600m,400,349.6,7.1
350,20mb,2,600m,500,349.5,8.2
350,20mb,2,600m,400,349.8,13.8
350,20mb,2,600m,500,346.3,14
350,20mb,2,600m,400,349.9,4.1
350,20mb,2,600m,500,349.8,3.6
350,20mb,2,600m,400,348.8,9.4
350,20mb,2,600m,500,349.8,5.1
350,20mb,2,600m,400,349.9,3.9
350,20mb,2,600m,500,349.7,3.6
350,20mb,2,600m,400,349.9,4.3
350,20mb,2,600m,500,349.7,4.2
360,20mb,2,600m,400,359.8,4.4
360,20mb,2,600m,500,359.8,5.7
360,20mb,2,600m,400,359.9,4
360,20mb,2,600m,500,359.9,3.7
360,20mb,2,600m,400,359.9,3.7
360,20mb,2,600m,500,359.8,3.5
360,20mb,2,600m,400,359.9,3.7
360,20mb,2,600m,500,358.9,3.7
360,20mb,2,600m,400,359.9,3.3
360,20mb,2,600m,500,359.8,3.1
360,20mb,2,600m,400,359.8,3.6
360,20mb,2,600m,500,359.9,4.6
360,20mb,2,600m,400,359.6,5.9
360,20mb,2,600m,500,359.9,4.4
360,20mb,2,600m,400,359.8,4.1
360,20mb,2,600m,500,359.6,3.8
370,20mb,2,600m,400,369.8,4.9
370,20mb,2,600m,500,369,4.2
370,20mb,2,600m,400,369.8,4
370,20mb,2,600m,500,369.9,3.2
370,20mb,2,600m,400,369.9,4.1
370,20mb,2,600m,500,369.9,3.7
370,20mb,2,600m,400,369.8,4.7
370,20mb,2,600m,500,369.8,3.8
370,20mb,2,600m,400,369.9,3.6
370,20mb,2,600m,500,369,3.8
370,20mb,2,600m,400,368.2,3.5
370,20mb,2,600m,500,369.9,3.3
370,20mb,2,600m,400,369.8,3.7
370,20mb,2,600m,500,368.2,3.9
370,20mb,2,600m,400,369.8,4.9
370,20mb,2,600m,500,369.8,4
380,20mb,2,600m,400,379,3.6
380,20mb,2,600m,500,376.9,4.8
380,20mb,2,600m,400,379.8,5.3
380,20mb,2,600m,500,379.8,4.2
380,20mb,2,600m,400,379.9,3.7
380,20mb,2,600m,500,379.7,3.5
380,20mb,2,600m,400,379.8,3.9
380,20mb,2,600m,500,379.8,3.6
380,20mb,2,600m,400,379.8,4.3
380,20mb,2,600m,500,379.9,3.7
380,20mb,2,600m,400,379.6,4.3
380,20mb,2,600m,500,378.9,3.9
380,20mb,2,600m,400,379.5,4.1
380,20mb,2,600m,500,379.8,4.6
380,20mb,2,600m,400,379.8,4.2
380,20mb,2,600m,500,379.8,3.6
390,20mb,2,600m,400,388.9,4.1
390,20mb,2,600m,500,389.7,3.8
390,20mb,2,600m,400,389.9,4
390,20mb,2,600m,500,388.4,4.3
390,20mb,2,600m,400,389.7,4.1
390,20mb,2,600m,500,389.8,4.2
390,20mb,2,600m,400,388.2,4
390,20mb,2,600m,500,389.8,4.1
390,20mb,2,600m,400,388.3,4.3
390,20mb,2,600m,500,389.6,4.2
390,20mb,2,600m,400,389.9,3.9
390,20mb,2,600m,500,389.7,3.5
390,20mb,2,600m,400,389.8,4.2
390,20mb,2,600m,500,389.7,4.6
390,20mb,2,600m,400,388.9,3.7
390,20mb,2,600m,500,389.7,4.2
400,20mb,2,600m,400,399.6,4.1
400,20mb,2,600m,500,399.8,3.6
400,20mb,2,600m,400,399.7,4
400,20mb,2,600m,500,399.8,3.8
400,20mb,2,600m,400,398.8,4.8
400,20mb,2,600m,500,399.8,4.2
400,20mb,2,600m,400,399.6,4.3
400,20mb,2,600m,500,399.6,3.9
400,20mb,2,600m,400,399.8,3.9
400,20mb,2,600m,500,399.6,3.7
400,20mb,2,600m,400,399.8,3.9
400,20mb,2,600m,500,399.8,3.9
400,20mb,2,600m,400,399,3.9
400,20mb,2,600m,500,397.8,3.9
400,20mb,2,600m,400,399.8,3.8
400,20mb,2,600m,500,399.8,4.7
300,20mb,1,500m,400,299.9,2.2
300,20mb,1,500m,500,299.9,2.3
300,20mb,1,500m,400,299.8,2.4
300,20mb,1,500m,500,299.4,2.6
300,20mb,1,500m,400,299.7,3.2
300,20mb,1,500m,500,299.9,3.3
300,20mb,1,500m,400,299.9,2.8
300,20mb,1,500m,500,299.9,2.5
300,20mb,1,500m,400,299.6,2.4
300,20mb,1,500m,500,299.9,2.5
300,20mb,1,500m,400,299.9,2.5
300,20mb,1,500m,500,299.9,2.5
300,20mb,1,500m,400,299.9,2.6
300,20mb,1,500m,500,299.9,2.3
300,20mb,1,500m,400,299.9,3.8
300,20mb,1,500m,500,299.9,2.7
310,20mb,1,500m,400,309.9,2.5
310,20mb,1,500m,500,309.9,2.7
310,20mb,1,500m,400,309.9,4.4
310,20mb,1,500m,500,309.9,4.2
310,20mb,1,500m,400,309.9,3.3
310,20mb,1,500m,500,309.9,2.9
310,20mb,1,500m,400,309.9,3.7
310,20mb,1,500m,500,309.9,2.9
310,20mb,1,500m,400,309.9,2.9
310,20mb,1,500m,500,309.9,2.8
310,20mb,1,500m,400,309.9,3.1
310,20mb,1,500m,500,309.9,2.7
310,20mb,1,500m,400,309.8,2.8
310,20mb,1,500m,500,309.9,2.8
310,20mb,1,500m,400,309.9,3.2
310,20mb,1,500m,500,309.9,2.7
320,20mb,1,500m,400,319.9,2.8
320,20mb,1,500m,500,319.8,6.1
320,20mb,1,500m,400,319.9,6.7
320,20mb,1,500m,500,320,3.4
320,20mb,1,500m,400,319.9,2.9
320,20mb,1,500m,500,319.9,3.7
320,20mb,1,500m,400,319.9,3.1
320,20mb,1,500m,500,319.2,3
320,20mb,1,500m,400,319.4,2.9
320,20mb,1,500m,500,319.9,6.1
320,20mb,1,500m,400,319.9,3.3
320,20mb,1,500m,500,319.9,3
320,20mb,1,500m,400,319.9,2.9
320,20mb,1,500m,500,319.9,3.5
320,20mb,1,500m,400,319.9,2.9
320,20mb,1,500m,500,319.9,3.1
330,20mb,1,500m,400,329.9,2.8
330,20mb,1,500m,500,329.4,4
330,20mb,1,500m,400,329.8,3.8
330,20mb,1,500m,500,329.8,5.7
330,20mb,1,500m,400,329.3,5.7
330,20mb,1,500m,500,329.3,6.7
330,20mb,1,500m,400,329.7,7.4
330,20mb,1,500m,500,329.4,5.8
330,20mb,1,500m,400,329.7,5.5
330,20mb,1,500m,500,327.7,7.3
330,20mb,1,500m,400,329.9,5.8
330,20mb,1,500m,500,329.7,2.9
330,20mb,1,500m,400,329.3,3.4
330,20mb,1,500m,500,329.9,4.2
330,20mb,1,500m,400,329.9,3.3
330,20mb,1,500m,500,329.9,3.1
340,20mb,1,500m,400,339.6,2.9
340,20mb,1,500m,500,339.8,3.9
340,20mb,1,500m,400,339.7,3.6
340,20mb,1,500m,500,339.8,3.9
340,20mb,1,500m,400,339.8,2.9
340,20mb,1,500m,500,339.9,3.5
340,20mb,1,500m,400,339.7,3.6
340,20mb,1,500m,500,339.9,3.6
340,20mb,1,500m,400,339.9,3.3
340,20mb,1,500m,500,332,4.4
340,20mb,1,500m,400,339,4.3
340,20mb,1,500m,500,338.7,8
340,20mb,1,500m,400,339.8,3.4
340,20mb,1,500m,500,339.9,3.7
340,20mb,1,500m,400,339.8,3.8
340,20mb,1,500m,500,339.6,5.7
350,20mb,1,500m,400,349.7,3.6
350,20mb,1,500m,500,349.5,3.5
350,20mb,1,500m,400,349,3.9
350,20mb,1,500m,500,349.8,3.9
350,20mb,1,500m,400,349.9,3.2
350,20mb,1,500m,500,349.8,3.2
350,20mb,1,500m,400,349.8,3.3
350,20mb,1,500m,500,349.9,3.4
350,20mb,1,500m,400,348.6,3.1
350,20mb,1,500m,500,349.8,3.3
350,20mb,1,500m,400,349.8,3.3
350,20mb,1,500m,500,349.9,3.4
350,20mb,1,500m,400,349.8,3.4
350,20mb,1,500m,500,348.9,3.5
350,20mb,1,500m,400,349.8,3.3
350,20mb,1,500m,500,349.1,3.7
360,20mb,1,500m,400,359.8,3.5
360,20mb,1,500m,500,359.9,3.7
360,20mb,1,500m,400,359.9,3.9
360,20mb,1,500m,500,359.7,3.9
360,20mb,1,500m,400,359.4,4.1
360,20mb,1,500m,500,359.7,4.5
360,20mb,1,500m,400,359.9,3.6
360,20mb,1,500m,500,359.7,3.6
360,20mb,1,500m,400,359.9,3.5
360,20mb,1,500m,500,359.8,3.3
360,20mb,1,500m,400,359.8,3.4
360,20mb,1,500m,500,359.7,3.7
360,20mb,1,500m,400,359,3.3
360,20mb,1,500m,500,359.9,3.6
360,20mb,1,500m,400,359.9,3.7
360,20mb,1,500m,500,359.9,3.1
370,20mb,1,500m,400,369.9,3.7
370,20mb,1,500m,500,369.8,3.8
370,20mb,1,500m,400,369.8,3.7
370,20mb,1,500m,500,369.8,3.5
370,20mb,1,500m,400,369,3.4
370,20mb,1,500m,500,369.1,3.5
370,20mb,1,500m,400,369.8,3.5
370,20mb,1,500m,500,369.8,3.2
370,20mb,1,500m,400,369.9,3.7
370,20mb,1,500m,500,368,3.5
370,20mb,1,500m,400,369.7,3.9
370,20mb,1,500m,500,369.9,3.3
370,20mb,1,500m,400,366.6,4.5
370,20mb,1,500m,500,369.8,3.8
370,20mb,1,500m,400,369.7,4.1
370,20mb,1,500m,500,369.8,4
380,20mb,1,500m,400,379.8,3.8
380,20mb,1,500m,500,379.8,3.8
380,20mb,1,500m,400,379.9,3.9
380,20mb,1,500m,500,379.7,4.4
380,20mb,1,500m,400,379.9,3.7
380,20mb,1,500m,500,378.8,3.8
380,20mb,1,500m,400,379.7,4.2
380,20mb,1,500m,500,379.9,4.6
380,20mb,1,500m,400,379.8,4
380,20mb,1,500m,500,378.4,5.6
380,20mb,1,500m,400,379.7,6.8
380,20mb,1,500m,500,379,3.7
380,20mb,1,500m,400,379.8,3.7
380,20mb,1,500m,500,378.8,4.3
380,20mb,1,500m,400,379.8,3.1
380,20mb,1,500m,500,379.9,3.6
390,20mb,1,500m,400,389.8,4
390,20mb,1,500m,500,389.9,3.7
390,20mb,1,500m,400,389.9,3.4
390,20mb,1,500m,500,387.1,6.9
390,20mb,1,500m,400,388.8,4.9
390,20mb,1,500m,500,389.6,13.9
390,20mb,1,500m,400,389.9,4.7
390,20mb,1,500m,500,389.7,4.9
390,20mb,1,500m,400,389.9,3.8
390,20mb,1,500m,500,389.7,3.9
390,20mb,1,500m,400,388.8,4
390,20mb,1,500m,500,389.6,3.9
390,20mb,1,500m,400,389.7,3.5
390,20mb,1,500m,500,388.9,4.3
390,20mb,1,500m,400,389.8,3.8
390,20mb,1,500m,500,388.2,3.6
400,20mb,1,500m,400,399.8,3.7
400,20mb,1,500m,500,399.8,3.8
400,20mb,1,500m,400,399.9,4
400,20mb,1,500m,500,399.7,3.8
400,20mb,1,500m,400,399.5,3.6
400,20mb,1,500m,500,399.1,3.9
400,20mb,1,500m,400,396.7,3.9
400,20mb,1,500m,500,399.8,4
400,20mb,1,500m,400,399.7,4
400,20mb,1,500m,500,399.9,4
400,20mb,1,500m,400,399.7,3.4
400,20mb,1,500m,500,399.7,16
400,20mb,1,500m,400,399.8,4.2
400,20mb,1,500m,500,398.2,4.2
400,20mb,1,500m,400,399.8,5.1
400,20mb,1,500m,500,399.9,3.9
300,20mb,2,500m,400,299.9,3
300,20mb,2,500m,500,299.9,2.9
300,20mb,2,500m,400,299.9,3.2
300,20mb,2,500m,500,299.9,3
300,20mb,2,500m,400,299.9,3.1
300,20mb,2,500m,500,299.9,2.9
300,20mb,2,500m,400,299.9,3
300,20mb,2,500m,500,299.5,3.1
300,20mb,2,500m,400,299.9,6.6
300,20mb,2,500m,500,300,3.1
300,20mb,2,500m,400,300,3.2
300,20mb,2,500m,500,299.9,3.7
300,20mb,2,500m,400,299.5,2.9
300,20mb,2,500m,500,299.9,3.2
300,20mb,2,500m,400,299.9,3.2
300,20mb,2,500m,500,299.9,3.8
310,20mb,2,500m,400,309.9,3.7
310,20mb,2,500m,500,309.9,3.4
310,20mb,2,500m,400,309.9,3.2
310,20mb,2,500m,500,309.2,3.1
310,20mb,2,500m,400,309.9,3.2
310,20mb,2,500m,500,309.9,3.5
310,20mb,2,500m,400,309.5,3.2
310,20mb,2,500m,500,309.9,3.3
310,20mb,2,500m,400,309.9,3
310,20mb,2,500m,500,309.9,3.4
310,20mb,2,500m,400,309.9,3.3
310,20mb,2,500m,500,309.8,3.4
310,20mb,2,500m,400,309.4,3.5
310,20mb,2,500m,500,310,3.5
310,20mb,2,500m,400,309.9,3.2
310,20mb,2,500m,500,309.3,2.9
320,20mb,2,500m,400,319.9,3.4
320,20mb,2,500m,500,319.9,3.9
320,20mb,2,500m,400,319.9,4.1
320,20mb,2,500m,500,319.9,3.9
320,20mb,2,500m,400,319.9,3.4
320,20mb,2,500m,500,320,3.3
320,20mb,2,500m,400,319.9,3.2
320,20mb,2,500m,500,319.9,3
320,20mb,2,500m,400,319.4,3.2
320,20mb,2,500m,500,319.9,3.1
320,20mb,2,500m,400,319.9,3.1
320,20mb,2,500m,500,319.9,3.1
320,20mb,2,500m,400,319.9,3.1
320,20mb,2,500m,500,319.9,3.2
320,20mb,2,500m,400,319.9,3.6
320,20mb,2,500m,500,319.9,2.9
330,20mb,2,500m,400,329.8,3
330,20mb,2,500m,500,329.9,3.4
330,20mb,2,500m,400,329.9,3.2
330,20mb,2,500m,500,329.9,2.9
330,20mb,2,500m,400,329.9,3.5
330,20mb,2,500m,500,329.9,4.1
330,20mb,2,500m,400,329.8,3.2
330,20mb,2,500m,500,329.9,3.1
330,20mb,2,500m,400,329.8,3
330,20mb,2,500m,500,329.9,3.4
330,20mb,2,500m,400,329.9,3.2
330,20mb,2,500m,500,329.4,3.1
330,20mb,2,500m,400,329.9,3.4
330,20mb,2,500m,500,329.9,3
330,20mb,2,500m,400,329.9,3.1
330,20mb,2,500m,500,329.9,3.1
340,20mb,2,500m,400,339.9,3
340,20mb,2,500m,500,339.9,3.2
340,20mb,2,500m,400,339.8,3.1
340,20mb,2,500m,500,339.9,3
340,20mb,2,500m,400,339,3.1
340,20mb,2,500m,500,339.9,4.4
340,20mb,2,500m,400,339.8,5.1
340,20mb,2,500m,500,339.1,4.5
340,20mb,2,500m,400,338,8.4
340,20mb,2,500m,500,339.8,5.7
340,20mb,2,500m,400,339.9,5.1
340,20mb,2,500m,500,339.8,3.6
340,20mb,2,500m,400,339.8,3.3
340,20mb,2,500m,500,338.7,3.6
340,20mb,2,500m,400,339.8,3.2
340,20mb,2,500m,500,339.8,3.3
350,20mb,2,500m,400,349.3,3.5
350,20mb,2,500m,500,349.9,3.9
350,20mb,2,500m,400,349.9,3.6
350,20mb,2,500m,500,349.8,3.7
350,20mb,2,500m,400,349.7,3.5
350,20mb,2,500m,500,349.8,3.3
350,20mb,2,500m,400,349.8,3.6
350,20mb,2,500m,500,349.9,3.1
350,20mb,2,500m,400,349.9,3.4
350,20mb,2,500m,500,349.8,3.7
350,20mb,2,500m,400,349.9,3.4
350,20mb,2,500m,500,349.8,3.8
350,20mb,2,500m,400,349.9,3.4
350,20mb,2,500m,500,349.7,3.7
350,20mb,2,500m,400,349.9,3.9
350,20mb,2,500m,500,349.9,4.1
360,20mb,2,500m,400,359.7,3.7
360,20mb,2,500m,500,359.7,3.9
360,20mb,2,500m,400,359.8,3.6
360,20mb,2,500m,500,359.9,3.5
360,20mb,2,500m,400,359.8,3.6
360,20mb,2,500m,500,359.7,3.4
360,20mb,2,500m,400,359.9,4
360,20mb,2,500m,500,359.2,3.9
360,20mb,2,500m,400,359.8,3.4
360,20mb,2,500m,500,359.8,3.5
360,20mb,2,500m,400,359.1,3.8
360,20mb,2,500m,500,359.7,3.5
360,20mb,2,500m,400,359.9,3.7
360,20mb,2,500m,500,359.9,3.9
360,20mb,2,500m,400,359.5,4.9
360,20mb,2,500m,500,359.9,3.9
370,20mb,2,500m,400,369,3.9
370,20mb,2,500m,500,369.7,3.7
370,20mb,2,500m,400,369.9,3.7
370,20mb,2,500m,500,369.9,3.8
370,20mb,2,500m,400,369.8,5.2
370,20mb,2,500m,500,369.8,3.7
370,20mb,2,500m,400,368.3,3.5
370,20mb,2,500m,500,369.9,3.9
370,20mb,2,500m,400,369.9,3.7
370,20mb,2,500m,500,368.5,3.7
370,20mb,2,500m,400,369.9,3.5
370,20mb,2,500m,500,369.8,3.8
370,20mb,2,500m,400,369.9,3.6
370,20mb,2,500m,500,369.9,3.5
370,20mb,2,500m,400,369.8,3.7
370,20mb,2,500m,500,369.6,3.9
380,20mb,2,500m,400,379.7,4
380,20mb,2,500m,500,379.6,4
380,20mb,2,500m,400,379.8,3.9
380,20mb,2,500m,500,379.7,6.8
380,20mb,2,500m,400,379.8,4.4
380,20mb,2,500m,500,378.8,4.6
380,20mb,2,500m,400,379.9,4.4
380,20mb,2,500m,500,379.5,4.7
380,20mb,2,500m,400,379.8,5.8
380,20mb,2,500m,500,379.7,4.6
380,20mb,2,500m,400,379.7,4.3
380,20mb,2,500m,500,379.5,5.1
380,20mb,2,500m,400,379.9,4
380,20mb,2,500m,500,378.2,4.3
380,20mb,2,500m,400,379.9,4.6
380,20mb,2,500m,500,379.9,4.3
390,20mb,2,500m,400,389.8,4.7
390,20mb,2,500m,500,389.7,4.3
390,20mb,2,500m,400,389.6,4.5
390,20mb,2,500m,500,389.7,4.3
390,20mb,2,500m,400,388.6,4.5
390,20mb,2,500m,500,389.8,4.2
390,20mb,2,500m,400,389.9,4.7
390,20mb,2,500m,500,388.7,4.6
390,20mb,2,500m,400,389.9,4.4
390,20mb,2,500m,500,389.8,4.2
390,20mb,2,500m,400,389.8,7.3
390,20mb,2,500m,500,389.6,5.6
390,20mb,2,500m,400,389.8,4
390,20mb,2,500m,500,389.8,4.7
390,20mb,2,500m,400,389.8,3.7
390,20mb,2,500m,500,388.9,4.3
400,20mb,2,500m,400,399.8,4.3
400,20mb,2,500m,500,399.8,4.6
400,20mb,2,500m,400,399.8,5.6
400,20mb,2,500m,500,399.7,4.2
400,20mb,2,500m,400,399.8,4.6
400,20mb,2,500m,500,398.5,4
400,20mb,2,500m,400,398.3,4.4
400,20mb,2,500m,500,399.3,4.1
400,20mb,2,500m,400,399.8,4.6
400,20mb,2,500m,500,398.9,4.2
400,20mb,2,500m,400,399.8,4.4
400,20mb,2,500m,500,399.8,3.6
400,20mb,2,500m,400,398.1,4.4
400,20mb,2,500m,500,399.7,4.7
400,20mb,2,500m,400,399.7,5.2
400,20mb,2,500m,500,399.8,3.8
250,20mb,0.5,500m,400,250,0.7
250,20mb,0.5,500m,500,250,0.8
250,20mb,0.5,500m,400,250,0.8
250,20mb,0.5,500m,500,250,0.7
250,20mb,0.5,500m,400,250,0.8
250,20mb,0.5,500m,500,250,0.8
250,20mb,0.5,500m,400,250,0.7
250,20mb,0.5,500m,500,250,0.7
250,20mb,0.5,500m,400,250,0.8
250,20mb,0.5,500m,500,250,0.8
250,20mb,0.5,500m,400,250,0.8
250,20mb,0.5,500m,500,250,0.8
250,20mb,0.5,500m,400,250,0.7
250,20mb,0.5,500m,500,250,0.8
250,20mb,0.5,500m,400,249.6,0.7
250,20mb,0.5,500m,500,250,0.9
260,20mb,0.5,500m,400,260,0.8
260,20mb,0.5,500m,500,260,0.7
260,20mb,0.5,500m,400,260,0.8
260,20mb,0.5,500m,500,260,0.8
260,20mb,0.5,500m,400,260,0.8
260,20mb,0.5,500m,500,260,0.8
260,20mb,0.5,500m,400,260,0.8
260,20mb,0.5,500m,500,260,0.9
260,20mb,0.5,500m,400,260,0.8
260,20mb,0.5,500m,500,260,0.9
260,20mb,0.5,500m,400,260,0.8
260,20mb,0.5,500m,500,260,0.8
260,20mb,0.5,500m,400,260,0.9
260,20mb,0.5,500m,500,260,0.8
260,20mb,0.5,500m,400,259.6,0.8
260,20mb,0.5,500m,500,260,0.9
270,20mb,0.5,500m,400,270,0.8
270,20mb,0.5,500m,500,270,0.9
270,20mb,0.5,500m,400,270,0.8
270,20mb,0.5,500m,500,270,0.9
270,20mb,0.5,500m,400,269.5,0.9
270,20mb,0.5,500m,500,270,0.9
270,20mb,0.5,500m,400,270,0.9
270,20mb,0.5,500m,500,270,0.8
270,20mb,0.5,500m,400,270,0.7
270,20mb,0.5,500m,500,270,0.9
270,20mb,0.5,500m,400,270,0.9
270,20mb,0.5,500m,500,270,0.8
270,20mb,0.5,500m,400,270,0.9
270,20mb,0.5,500m,500,270,0.9
270,20mb,0.5,500m,400,270,0.8
270,20mb,0.5,500m,500,269.9,0.9
280,20mb,0.5,500m,400,280,0.8
280,20mb,0.5,500m,500,280,0.9
280,20mb,0.5,500m,400,280,0.8
280,20mb,0.5,500m,500,280,0.8
280,20mb,0.5,500m,400,279.6,1
280,20mb,0.5,500m,500,280,0.9
280,20mb,0.5,500m,400,279.9,0.8
280,20mb,0.5,500m,500,280,0.7
280,20mb,0.5,500m,400,280,0.8
280,20mb,0.5,500m,500,280,0.8
280,20mb,0.5,500m,400,280,0.9
280,20mb,0.5,500m,500,280,0.8
280,20mb,0.5,500m,400,280,0.8
280,20mb,0.5,500m,500,280,0.8
280,20mb,0.5,500m,400,279.3,0.9
280,20mb,0.5,500m,500,280,0.9
290,20mb,0.5,500m,400,290,0.8
290,20mb,0.5,500m,500,290,0.8
290,20mb,0.5,500m,400,290,1
